1.389302105015789	of the
1.3892418283108023	to the
1.3616105014976163	for the
1.332346074171767	and the
1.2679650735622374	in the
1.2678216954347572	on the
1.2320373715630175	with the
1.1933824720673414	the community
1.1511729127606445	the project
1.053404368189525	by the
0.9962797416679672	community members
0.9958149149112727	it is
0.6551750683965274	as well
0.655020089179271	as well as
0.6546360864657853	the team
0.649802126196601	and evaluation
0.6477531193391859	monitoring and evaluation
